id_sdfn,folio,sdf_nom,latitud,longitud,area_sup,s_deent
5112,21166,RELLENOS SANITARIOS RESA,"18,528,829","-984,216,899,999,999",40000,PUEBLA
5113,7022,BASURERO MUNICIPAL,"169,546","-926,246",1200,CHIAPAS
5114,21117,BASURERO MUNICIPAL,"192,586,109,999,999","-97,822,778",0,PUEBLA
5115,21008,TIRADERO MANZANILLAS,"20,034,535","-98,172,616",0,PUEBLA
5116,21147,PUNTA EL SALA,"184,434,609,999,999","-980,863,499,999,999",0,PUEBLA
5118,21039,AGUAIJTIC SECCION DE AHUATLAN,"19,916,298","-978,029,279,999,999",0,PUEBLA
5119,21189,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5120,21118,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5121,21074,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5122,20333,BASURERO MUNICIPAL DE SAN PEDRO TOTOLAPAN,"1,668,472,658","-9,631,884,278",7500,OAXACA
5123,20005,BASURERO MUNICIPAL ,"1,652,262,872","-95,081,749",30000,OAXACA
5125,20461,SAN ISIDRO (PARAJE) BASURERO MUNICIPAL,"17,473,503","-9,808,039,846",225,OAXACA
5126,21190,BASURERO MUNICIPAL DE TOTLTEPEC DE GUERRERO PUEBLA,"18,262,459","-978,400,769,999,999",10000,PUEBLA
5127,21119,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5128,19009,CENTRO DE PROCESAMIENTO DE RESIDUOS SOLIDOS NO PELIGROSOS,"25,631,426","-99,975,749",50000,NUEVO LEON
5129,20063,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5130,21148,RELLENO SANITARIO INTERMUNICIPAL DE LA REGION DE ATLIXCO,"189,277,389","-985,114,367,999,999",45000,PUEBLA
5131,7027,BASURERO MUNICIPAL,"167,131","-929,723",2000,CHIAPAS
5132,21120,RELLENO SANITARIO,"1,836,825","-97,226,544",103109,PUEBLA
5133,20007,BASURERO MUNICIPAL,"16,784,287","-9,674,402,978",0,OAXACA
5134,21167,EJIDO ATLIPOPOCA,"19,979,313","-977,939,149,999,999",0,PUEBLA
5135,21009,FOSA SEPTICA,"18,210,878","-982,266",1500,PUEBLA
5136,20199,BASURERO MUNICIPAL,"177,425,398","-9,827,805,523",2500,OAXACA
5137,7035,BASURERO MUNICIPAL (LA LAGUNA),"14,711,022,222","-921,901,249,999,999",100000,CHIAPAS
5138,21191,RELLENO SANITARIO INTERMUNICIPAL DE TULCINGO,"18,008,042","-984,651,779,999,999",0,PUEBLA
5139,21040,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5140,20009,BASURERO MUNICIPAL,"1,767,113,655","-9,614,324,926",0,OAXACA
5141,21075,RELLENO SANITARIO INTERMUNICIPAL TEZIUTLAN,"198,922,859,999,999","-973,713,539,999,999",0,PUEBLA
5142,20462,RELLENO SANITARIO TIPO ,"1,782,446,416","-9,772,081,004",20000,OAXACA
5143,7037,RELLENO SANITARIO RANCHERIA LINDA VISTA,"149,307,629,599,999","-923,275,697,299,999",43000,CHIAPAS
5144,20248,BASURERO MUNICIPAL SAN MATEO DEL MAR,"1,623,055,141","-9,514,241,353",16400,OAXACA
5145,21122,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5146,20334,RELLENO SANITARIO TIPO C,"1,606,582,317","-9,761,140,028","2,5",OAXACA
5147,7085,BASURERO MUNICIPAL,"1,690,050,158","-9,295,995,037",10000,CHIAPAS
5148,20200,BASURERO MUNICIPAL,"16,917,129","-95,930,482",50,OAXACA
5149,21150,EL CAMPAMENTO,"18,761,105","-981,628,319,999,999",10000,PUEBLA
5150,21192,RELLENO SANITARIO INTERMUNICIPAL DE HUEHUETLA,"20,039,389","-97,619,139",7200,PUEBLA
5151,20143,BASURERO MUNICIPAL,"16,344,854","-94,438,557",168923,OAXACA
5152,20028,BASURERO MUNICIPAL,"16,548,598","-96,739,076",4800,OAXACA
5153,30090,BASURERO DE JAMAPA,"19,030,276","-96,247,865",30000,VERACRUZ DE IGNACIO DE LA LLAVE
5154,7043,BASURERO MUNICIPAL (EL RELLENO),"1,741,397,166","-931,014,356,299,999",600,CHIAPAS
5155,21010,RELLENO SANITARIO,"1,836,825","-97,226,544",103109,PUEBLA
5156,20010,CENTRO DE ACOPIO EL POCHOLITO,"1,678,326,216","-9,508,469,404",600,OAXACA
5157,21123,LA CUCHILLA,"20,089,923","-97,772,465",0,PUEBLA
5158,21168,LAS PILAS,"18,655","-986,249,499,999,999",800,PUEBLA
5159,20067,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5160,21193,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5161,21076,BASURERO MANLIO FABIO,"200,349,469,999,999","-97,263,281",600,PUEBLA
5162,7045,RELLENO SANITARIO DEL MUNICIPIO DEL CENTRO,"1,781,148","-9,299,329",208860,TABASCO
5163,21011,RELLENO SANITARIO INTERMUNICIPAL DE TULCINGO,"18,008,042","-984,651,779,999,999",0,PUEBLA
5164,21168,EL GALLINERO,"18,612,919","-98,689,756",800,PUEBLA
5165,21041,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5169,20012,BASURERO MUNICIPAL,"1,590,744,734","-9,648,987,909",0,OAXACA
5170,21124,RELLENO SANITARIO,"1,836,825","-97,226,544",103109,PUEBLA
5171,7048,TIRADERO A CIELO ABIERTO,"1,786,180,947","-9,316,845,286",10000,CHIAPAS
5172,20145,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5173,21012,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5174,20069,BASURERO MUNICIPAL,"1,661,460,597","-9,678,615,664",8,OAXACA
5175,21151,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5176,21194,BASURERO MUNICIPAL,"204,846,189,999,999","-976,815,359,999,999",30000,PUEBLA
5177,7098,RELLENO SANITARIO INTERMUNICIPAL,"165,436","-927,103",100,CHIAPAS
5178,20072,BASURERO MUNICIPAL,"16,688,883","-9,671,165,733",0,OAXACA
5179,20013,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5180,20070,BASURERO MUNICIPAL,"1,640,992,787","-9,796,463,399",572,OAXACA
5181,20464,"BASURERO MUNICIPAL																										","17,851,724","-9,741,378",240,OAXACA
5182,21169,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5183,20336,TIRADERO MUNICIPAL,"17,580,503","-96,513,109",0,OAXACA
5184,20148,BASURERO MUNICIPAL,"16,135,762","-9,621,857",200,OAXACA
5185,7123,"BASURERO MUNICIPAL																										","16,553,465","-92,860,234",20000,CHIAPAS
5186,21042,BASURERO DEL PANTEON,"184,933,359,999,999","-981,789,559,999,999",0,PUEBLA
5187,21125,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5188,20250,BASURERO MUNICIPAL,"1,740,564,703","-9,726,282,009",200,OAXACA
5189,20014,BASURERO MUNICIPAL ,"16,548,431","-95,134,267",11200,OAXACA
5190,20071,BASURERO MUNICIPAL,"1,593,779,664","-9,640,095,706",0,OAXACA
5191,21013,RELLENO SANITARIO,"1,836,825","-97,226,544",103109,PUEBLA
5192,20211,BASURERO MUNICIPAL EL BALCON,"1,613,494,375","-9,628,448,063",200,OAXACA
5194,21077,BARRANCO ORILLADO,"20,019,034","-977,239,479,999,999",0,PUEBLA
5195,15006,SITIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS NO PELIGROSOS TENANGO DEL VALLE,"19,088,055","-99,626,111",39266,MEXICO
5196,21195,RELLENO SANITARIO INTERMUNICIPAL DE TEHUACAN,"18,404,606","-97,426,786",72000,PUEBLA
5197,21014,CARRETERA SAN ANDRES TLAYAUALANCINGO - AMIXTLAN,"20,018,141","-97,818,852",0,PUEBLA
5198,20149,BASURERO MUNICIPAL,"1,651,000,886","-9,696,936,319",16,OAXACA
5199,21196,EL HUAJE,"18,225,511","-979,638,669,999,999",0,PUEBLA
5200,20390,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5201,20015,BASURERO MUNICIPAL,"1,652,316,014","-9,668,525,382",8,OAXACA
5202,20213,BASURERO MUNICIPAL,"16,288,936","-97,356,382",765,OAXACA
5204,21152,RELLENO SANITARIO INTERMUNICIPAL DE QUECHOLAC,"18,956,868","-97,621,643",110,PUEBLA
5205,21043,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5206,20073,LA LAGUNILLA TERRCERIA RUMBO A RASTROJO COPALA JUXTLAHUACA ENTRE LLANO NOPAL Y RIO METATES,"17,082,577","-97,968,743",2000,NO ESPECIFICADO
5207,21015,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5208,21197,TIRADERO A CIELO ABIERTO ZOQUITAL,"2,031,591","-97,954,478",0,PUEBLA
5209,21126,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5210,21044,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5211,20076,BASURERO MUNICIPAL,"16,657,085","-9,787,947",0,OAXACA
5212,20466,BASURERO MUNICIPAL,"1,651,011,928","-9,764,698,713",0,OAXACA
5213,20338,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5214,21198,RELLENO SANITARIO INTERMUNICIPAL DE TULCINGO,"18,008,042","-984,651,779,999,999",0,PUEBLA
5215,21016,RELLENO SANITARIO MUNICIPAL,"19,756,077","-979,188,099,999,999",0,PUEBLA
5216,20324,CIENEGA 2,"1,574,944,784","-963,607,691",0,OAXACA
5217,15122,RELLENO SANITARIO EL MILAGRO,"1,932,083,377","-9,880,833,991",255000,MEXICO
5218,21127,RELLENO SANITARIO ACATLAN DE OSORIO,"1,818,133","-9,801,785",0,PUEBLA
5219,20077,BASURERO MUNICIPAL,"1,721,385","-96,811,762",1520,OAXACA
5220,21078,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5221,20337,TIRADERO DEL PARAJE EL PORTILLO,"1,701,994,998","-9,609,376,701",2044,OAXACA
5222,21199,BASURERO A CIELO ABIERTO SIN NOMBRE,"19,811,833","-97,320,278",0,VERACRUZ DE IGNACIO DE LA LLAVE
5223,21128,"RELLENO SANITARIO MUNICIPAL DE LIBRES, PUEBLA","1,948,196","-976,924,139,999,999",0,PUEBLA
5224,20017,BASURERO MUNICIPAL,"1,655,346,172","-9,680,411,596",240,OAXACA
5225,20467,BASURERO MUNICIPAL,"1,625,677,173","-9,779,467,953",28199,OAXACA
5226,20078, BASURERO MUNICIPAL,"1,701,049,715","-9,662,763,553",1214,OAXACA
5227,21170,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5228,21045,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5229,21153,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5230,21200,LAS MINILLAS,"19,845,375","-976,488,669,999,999",0,PUEBLA
5231,21129,RELLENO SANITARIO,"1,836,825","-97,226,544",103109,PUEBLA
5232,20079,BASURERO MUNICIPAL,"1,618,208,378","-9,517,012,563",20000,OAXACA
5233,20153,BASURERO MUNICIPAL,"1,609,315,426","-9,709,513,503",0,OAXACA
5234,20340,BASURERO MUNICIPAL,"180,701,297","-9,771,743,558",100,OAXACA
5235,21017,RELLENO SANITARIO INTERMUNICIPAL TEZIUTLAN,"198,922,859,999,999","-973,713,539,999,999",0,PUEBLA
5236,20083,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5237,21130,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5238,21079,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5239,21018,CENTRO DE ACOPIO DE ATEXCAL,"18,402,876","-97,748,994",0,PUEBLA
5240,21046,BASURERO,"18,606,317","-973,957,369,999,999",10000,PUEBLA
5241,20021,BASURERO MUNICIPAL,"1,858,908,342","-966,809,884",0,OAXACA
5242,20155,BASURERO MUNICIPAL,"16,525,306","-96,991,985",24,OAXACA
5243,20253,BASURERO MUNICIPAL,"15,974,099","-96,333,704",1000,OAXACA
5244,21171,RELLENO SANITARIO INTERMUNICIPAL DE TEHUACAN,"18,404,606","-97,426,786",72000,PUEBLA
5245,20413,BASURERO DE FONATUR,"15,769,067","-96,152,529",18000,OAXACA
5246,20342,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5247,20469,RELLENO SANITARIO TIPO C,"17,360,294","-98,001,572",1600,OAXACA
5248,21154,RELLENO SANITARIO INTERMUNICIPAL DE QUECHOLAC,"18,956,868","-97,621,643",110,PUEBLA
5249,21201,RELLENO SANITARIO XOCHILTEPEC,"18,656,165","-98,318,337",50,PUEBLA
5250,21140,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5251,21080,RELLENO SANITARIO INTERMUNICIPAL DE HUEHUETLA,"20,039,389","-97,619,139",7200,PUEBLA
5252,21155,BASURERO MUNICIPAL,"18,106,687","-98,307,129",0,PUEBLA
5253,21131,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5254,21047,FINCA EL ZOPILOTE,"18,249,717","-985,387,439,999,999",0,PUEBLA
5255,20343,TIRADERO DE SAN SEBASTIAN ABASOLO,"16,987,434","-96,624,864","4546,08",OAXACA
5256,20254,BASURERO MUNICIPAL,"16,137,527","-96,429,425",800,OAXACA
5257,21019,RELLENO SANITARIO INTERMUNICIPAL DE LA REGION DE ATLIXCO,"189,277,389","-985,114,367,999,999",45000,PUEBLA
5258,21172,CUACUALACHACO,"198,283,209,999,999","-97,830,824",0,PUEBLA
5259,21202,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5260,21081,EL BASURERO DE LA VUELTA,"18,013,152","-98,685,246",300,PUEBLA
5261,21132,RELLENO SANITARIO MUNICIPAL SAN MARTIN TEXMELUCAN PUEBLA,"19,316,389","-98,426,944","53842,17",PUEBLA
5262,20470,BASURERO MUNICIPAL,"166,253,333","-955,040,472,222,222",18000,OAXACA
5263,20023,BASURERO MUNICIPAL,"16,988,993","-96,820,589",0,OAXACA
5264,21209,RELLENO SANITARIO INTERMUNICIPAL DE TEHUACAN,"18,404,606","-97,426,786",72000,PUEBLA
5265,21133,RELLENO SANITARIO TEOPANTLAN,"1,873,011","-982,191,179,999,999",0,VERACRUZ DE IGNACIO DE LA LLAVE
5266,21020,RELLENO SANITARIO INTERMUNICIPAL DE TEPEACA RESA SA DE C.V,"190,053,079,999,999","-978,771,809,999,999",1000,PUEBLA
5267,21048,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5268,20219,BASURRO MUNICIPAL,"1,691,428,786","-9,659,937,408",731,OAXACA
5269,21082,TIRADERO MUNICIPAL DE SAN JUAN IXCAQUIXTLA,"184,499,719,999,999","-97,840,444",0,PUEBLA
5270,20345,BASURERO MUNICIPAL,"16,512,612","-98,110,486",60,OAXACA
5271,20084,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5272,21156,RELLENO SANITARIO INTERMUNICIPAL DE TEHUACAN,"18,404,606","-97,426,786",72000,PUEBLA
5273,20157,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5274,21134,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5275,20439,BASURERO MUNICIPAL SOLUTA,"15,762,868","-96,551,623",100,OAXACA
5276,21203,BASURERO MUNICIPAL,"186,731,799,999,999","-97,794,342",8500,PUEBLA
5277,20471,BASURERO MUNICIPAL DE SANTIAGO LALOPA,"1,743,372,897","-9,624,125,401",0,OAXACA
5278,21021,RELLENOS SANITARIOS RESA,"18,528,829","-984,216,899,999,999",40000,PUEBLA
5279,21083,"RELLENO SANITARIO MUNICIPAL DE LIBRES, PUEBLA","1,948,196","-976,924,139,999,999",0,PUEBLA
5280,21135,BASURERO MUNICIPAL,"17,998,611","-97,783,833",0,PUEBLA
5281,20158,BASURERO MUNICIPAL,"16,510,766","-9,738,827,082",40,OAXACA
5282,20085,BASURERO MUNICIPAL,"16,012,984","-96,589,193",400,OAXACA
5283,21136,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5284,21022,RELLENO SANITARIO INTERMUNICIPAL DE LA REGION DE ATLIXCO,"189,277,389","-985,114,367,999,999",45000,PUEBLA
5285,20026,BASURERO MUNICIPAL,"17,001,586","-9,756,692",600,OAXACA
5286,21084,RELLENO SANITARIO INTERMUNICIPAL DE HUEHUETLA,"20,039,389","-97,619,139",7200,PUEBLA
5287,20472,BASURERO MUNICIPAL,"1,660,325","-95,230,653",10000,OAXACA
5288,20497,BASURERO A LA PICHUECA,"1,619,763","-97,270,271",180,OAXACA
5289,21204,RELLENO SANITARIO INTERMUNICIPAL TEZIUTLAN,"198,922,859,999,999","-973,713,539,999,999",0,PUEBLA
5290,21137,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5291,21023,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5292,7049,BASURERO MUNICIPAL DE LARRAINZAR,"16,885,198","-92,792,327",6400,CHIAPAS
5293,21050,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5294,21085,RELLENOS SANITARIOS RESA,"18,528,829","-984,216,899,999,999",40000,PUEBLA
5295,21138,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5296,20087,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5297,21205,RELLENO SANITARIO INTERMUNICIPAL DE QUECHOLAC,"18,956,868","-97,621,643",110,PUEBLA
5298,20347,TERRENO MUNICIPAL EL JEFE,"16,182,248","-96,456,991",80,OAXACA
5299,20088,BASURERO MUNICIPAL,"16,883,309","-97,679,542",400,OAXACA
5300,21139,BASURERO MUNICIPAL COATAL,"18,134,487","-98,099,462","7843,4",PUEBLA
5301,15008,LOS ESPINOS,"18,691,891","-100,162,346",0,ESTADO DE MEXICO
5302,21157,BASURERO MUNICIPAL,"18,314,314","-98,266,288",18000,PUEBLA
5303,20266,BASURERO MUNICIPAL,"1,591,581,457","-96,143,806",700,OAXACA
5304,21206,TIRADERO A CIELO ABIERTO ZACAPALA,"185,879,879,999,999","-98,083,415",0,PUEBLA
5305,21051,RELLENOS SANITARIOS RESA,"18,528,829","-984,216,899,999,999",40000,PUEBLA
5306,21086,BASURERO MUNICIPAL,"204,846,189,999,999","-976,815,359,999,999",30000,PUEBLA
5307,15008,BASURERO EL CONEJO,"1,868,718","-1,003,839",0,ESTADO DE MEXICO
5308,21141,TIRADERO MUNICIPAL,"18,080,569","-980,653,829,999,999",0,PUEBLA
5309,20259,BASURERO MUNICIPAL,"17,694,832","-98,311,147",2500,OAXACA
5310,20473,BASURERO MUNICIPAL LADERA DEL PEDREGAL,"172,159,372","-9,632,096,245",120,OAXACA
5311,21173,RELLENO SANITARIO INTERMUNICIPAL TEZIUTLAN,"198,922,859,999,999","-973,713,539,999,999",0,PUEBLA
5312,21142,RELLENO SANITARIO RESA S.A DE C.V.,"18,963,466","-97,439,564",7000,PUEBLA
5313,21024,PASO ONDO,"18,172,958","-98,389,582",2400,PUEBLA
5314,20091,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5315,20030,BASURERO MUNICIPAL,"16,495,681","-95,025,449",10000,OAXACA
5316,20348,BASURERO MUNICIPAL,"173,798,838","-9,802,091,205",300,OAXACA
5317,21143,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5318,21052,DEPOSITO DE BASURA BARRANCO,"186,551,019,999,999","-980,436,559,999,999",0,PUEBLA
5319,21207,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5320,11023,BASURERO MUNICIPAL DE PENJAMO,"204,178,749,999,999","-101,720,930,999,999",0,GUANAJUATO
5321,21158,BASURERO MANLIO FABIO,"200,349,469,999,999","-97,263,281",600,PUEBLA
5322,21025,BASURERO MANLIO FABIO,"200,349,469,999,999","-97,263,281",600,PUEBLA
5323,21175,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5324,16011,BASURERO MUNICIPAL,"2,025,309,259","-10,258,421,441",18500,MICHOACAN DE OCAMPO
5325,20165,BASURERO MUNICIPAL,"1,796,370,017","-9,794,985,236",2400,OAXACA
5326,21144,RELLENO SANITARIO INTERMUNICIPAL DE QUECHOLAC,"18,956,868","-97,621,643",110,PUEBLA
5327,21208,CONFINAMIENTO MUNICIPAL CONTROLADO,"199,399,209,999,999","-98,005,184",0,PUEBLA
5328,20474,BASURERO MUNICIPAL,"1,650,432","-98,282,247",200,OAXACA
5329,21087,BASURERO MUNICIPAL DE JOLALPAN,"18,328,294","-988,722,439,999,999",3000,PUEBLA
5330,11024,RELLENO SANITARIO REGIONAL,"203,798,439,999,999","-101,467,113",15000,MEXICO
5331,20031,TIRADERO MUNICPAL ,"17,062,413","-96,055,329",1000,OAXACA
5332,21026,PRO-FAJ HIDRO LIMPIEZA S.A. DE C.V.,"19,090,031","-983,814,739,999,999",5200,PUEBLA
5333,21145,TIRADERO DE BASURA MUNICIPAL,"18,389,612","-968,553,249,999,999",20,PUEBLA
5334,20107,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5335,21053,TIRADERO MUNICIPAL,"19,833,296","-98,059,071",0,PUEBLA
5336,20099,BASURERO MUNICIPAL,"17,669,121","-9,839,914,678",700,OAXACA
5337,11026,RELLENO SANITARIO DE ROMITA,"20,916,957","-101,526,661",8000,GUANAJUATO
5338,21159,RELLENO SANITARIO TEOPANTLAN,"1,873,011","-982,191,179,999,999",0,VERACRUZ DE IGNACIO DE LA LLAVE
5339,21027,LA OREGANERA,"181,863,129,999,999","-97,490,592",0,PUEBLA
5340,20033,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5341,20262,BASAURERO MUNICIPAL,"1,728,679,985","-9,648,142,668",60,OAXACA
5342,20101,BASURERO MUNICIPAL,"1,659,005,898","-9,685,092,798",4,OAXACA
5343,20349,TIRADERO MUNICIPAL DE LAS CANTERAS,"1,696,709,273","-966,116,877","1436,78",OAXACA
5344,20115,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5345,20166,BASURERO MUNICIPAL,"1,800,961,136","-9,617,057,437",8500,OAXACA
5346,21088,RELLENO SANITARIO INTERMUNICIPAL DE HUEHUETLA,"20,039,389","-97,619,139",7200,PUEBLA
5347,20384,BASURERO CAMINO A SAN BERNARDO,"1,634,795,561","-9,667,837,173",100,OAXACA
5348,20476,BASURERO MIUNICIPAL,"17,974","-97,682,722",70,OAXACA
5349,21210,TIRADERO MUNICIPAL,"20,015,724","-97,732,869",0,PUEBLA
5350,21028,KATLUCU,"20,042,224","-97,737,528",0,PUEBLA
5351,20102,BASURERO MUNICIPAL DE SAN ANDRES ZAUTLA,"17,194,046","-96,854,914",243,OAXACA
5352,21160,FINCA EL ZOPILOTE,"18,249,717","-985,387,439,999,999",0,PUEBLA
5353,21054,RELLENO SANITARIO INTERMUNICIPAL TEZIUTLAN,"198,922,859,999,999","-973,713,539,999,999",0,PUEBLA
5354,21029,RELLENO SANITARIO INTERMUNICIPAL DE HUEHUETLA,"20,039,389","-97,619,139",7200,PUEBLA
5355,21030,KATLUCU,"20,042,224","-97,737,528",0,PUEBLA
5356,16021,PREDIO DE MANUEL ACHA,"1,967,939,142","-10,222,281,856",0,MICHOACAN DE OCAMPO
5357,20103,BASURERO MUNCIPAL,"1,681,410,554","-9,669,474,066",0,OAXACA
5358,20214,BASURERO MUNICIPAL,"17,607,074","-96,605,911",0,OAXACA
5359,21055,JUNTA DE LOS RIOS,"17,984,983","-978,596,739,999,999",20,PUEBLA
5360,20191,LA CHENI BASURERO MUNICIPAL (HOJA SECA),"1,730,465,815","-9,651,677,305",0,OAXACA
5361,20044,BASURERO MUNICIPAL,"1,809,370,938","-9,589,602,177",100000,OAXACA
5362,21211,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5363,20477,BASURERO MUNICIPAL SANTIAGO MINAS,"16,453,674","-97,234,064",5,OAXACA
5364,20104,BASURERO MUNICIPAL,"1,682,842,716","-9,702,845,136",2000,OAXACA
5365,20350,RELLENO SANITARIO DE OAXACA DE JUAREZ,"16,925,569","-96,689,236",170000,OAXACA
5366,20216,SHA,"1,731,648,812","-9,620,095,876",25,OAXACA
5367,16012,BALSERIAS,"1,916,453,372","-10,276,234,073",0,MICHOACAN DE OCAMPO
5368,21056,RELLENO SANITARIO INTERMUNICIPAL DE TULCINGO,"18,008,042","-984,651,779,999,999",0,PUEBLA
5369,21161,RELLENO SANITARIO INTERMUNICIPAL (TEPANCO DE LOPEZ Y TLACOTEPEC DE BENITO JUAREZ),"18,562,981","-976,340,179,999,999",0,PUEBLA
5370,21212,RELLENO SANITARIO INTERMUNICIPAL,"196,689,609,999,999","-97,567,919",0,CIUDAD DE MEXICO
5371,20108,BASURERO MUNICIPAL,"1,692,901,647","-9,716,663,641",80,OAXACA
5372,20217,LA ARDILLA,"1,716,008,675","-9,718,557,778",36,OAXACA
5373,20045,BASURERO MUNICIPAL ,"17,252,972","-96,827,468",3726,OAXACA
5375,21068,LA CUCHILLA,"20,089,923","-97,772,465",0,PUEBLA
5376,20181,BASURERO MUNICIPAL,"1,796,913,591","-9,766,514,642",100,OAXACA
